"Anatomical Structures, Cell Types and Biomarkers (ASCT+B) Tables to 3D Reference Object Library Mapping v1.2",,,,,,
,,,,,,
Author Name(s):,"Ellen M. Quardokus;  Heidi Schlehlein; Bruce Herr, II; Katy Borner",,,,,
Author ORCID(s):,"0000-0001-7655-4833; 0000-0002-3333-5646;  0000-0002-8977-498X, 0000-0002-6703-7647, 0000-0002-3321-6137",,,,,
Reviewer(s):,,,,,,
Reviewer ORCID(s):,,,,,,
General Publication(s):,"Börner, Katy, Sarah A. Teichmann, Ellen M. Quardokus, James C. Gee, Kristen Browne, David Osumi-Sutherland, Bruce W. Herr, et al. 2021. “Anatomical Structures, Cell Types and Biomarkers of the Human Reference Atlas.” Nature Cell Biology 23 (11): 1117–28. https://doi.org/10.1038/s41556-021-00788-6.",,,,,
Data DOI:,https://doi.org/10.48539/HBM858.DNFV.736,,,,,
Date:,5/6/2022,,,,,
Version Number:,v1.2,,,,,
anatomical_structure_of,source_spatial_entity,node_name,label,OntologyID,representation_of,glb file of single organs
#VHMAllenBrain,#VHMaleOrgans,Allen_inferior_frontal_gyrus_opercular_part_R,opercular part of inferior frontal gyrus,UBERON:0002980,http://purl.obolibrary.org/obo/UBERON_0002980,Allen_M_Brain
#VHMAllenBrain,#VHMaleOrgans,Allen_gyrus_rectus_straight_gyrus_R,gyrus rectus,UBERON:0004671,http://purl.obolibrary.org/obo/UBERON_0004671,Allen_M_Brain
#VHMAllenBrain,#VHMaleOrgans,Allen_medial_orbital_gyrus_R,medial orbital gyrus,UBERON:0002570,http://purl.obolibrary.org/obo/UBERON_0002570,Allen_M_Brain
#VHMAllenBrain,#VHMaleOrgans,Allen_anterior_intermediate_orbital_gyrus_R,intermediate orbital gyrus,UBERON:0002644,http://purl.obolibrary.org/obo/UBERON_0002644,Allen_M_Brain
#VHMAllenBrain,#VHMaleOrgans,Allen_posterior_intermediate_orbital_gyrus_R,intermediate orbital gyrus,UBERON:0002644,http://purl.obolibrary.org/obo/UBERON_0002644,Allen_M_Brain
#VHMAllenBrain,#VHMaleOrgans,Allen_lateral_orbital_gyrus_R,lateral orbital gyrus,UBERON:0002564,http://purl.obolibrary.org/obo/UBERON_0002564,Allen_M_Brain
#VHMAllenBrain,#VHMaleOrgans,Allen_paracentral_lobule_rostral_part_R,anterior segment of paracentral lobule,UBERON:0035932,http://purl.obolibrary.org/obo/UBERON_0035932,Allen_M_Brain
#VHMAllenBrain,#VHMaleOrgans,Allen_frontal_operculum_R,frontal operculum,UBERON:0002947,http://purl.obolibrary.org/obo/UBERON_0002947,Allen_M_Brain
#VHMAllenBrain,#VHMaleOrgans,Allen_postcentral_gyrus_R,postcentral gyrus,UBERON:0002581,http://purl.obolibrary.org/obo/UBERON_0002581,Allen_M_Brain
#VHMAllenBrain,#VHMaleOrgans,Allen_supraparietal_lobule_R,-,-,-,Allen_M_Brain
#VHMAllenBrain,#VHMaleOrgans,Allen_supramarginal_gyrus_R,-,-,-,Allen_M_Brain
#VHMAllenBrain,#VHMaleOrgans,Allen_angular_gyrus_R,-,-,-,Allen_M_Brain
#VHMAllenBrain,#VHMaleOrgans,Allen_precuneus_R,precuneus cortex,UBERON:0006093,http://purl.obolibrary.org/obo/UBERON_0006093,Allen_M_Brain
#VHMAllenBrain,#VHMaleOrgans,Allen_paracentral_lobule_caudal_part_R,-,-,-,Allen_M_Brain
#VHMAllenBrain,#VHMaleOrgans,Allen_superior_temporal_gyrus_R,superior temporal gyrus,UBERON:0002769,http://purl.obolibrary.org/obo/UBERON_0002769,Allen_M_Brain
#VHMAllenBrain,#VHMaleOrgans,Allen_middle_temporal_gyrus_R,middle temporal gyrus,UBERON:0002771,http://purl.obolibrary.org/obo/UBERON_0002771,Allen_M_Brain
#VHMAllenBrain,#VHMaleOrgans,Allen_inferior_temporal_gyrus_R,inferior temporal gyrus,UBERON:0002751,http://purl.obolibrary.org/obo/UBERON_0002751,Allen_M_Brain
#VHMAllenBrain,#VHMaleOrgans,Allen_occipitotemporal_fusiform_gyrus_temporal_part_R,-,-,-,Allen_M_Brain
#VHMAllenBrain,#VHMaleOrgans,Allen_transverse_temporal_gyrus_Heschls_gyrus_R,-,-,-,Allen_M_Brain
#VHMAllenBrain,#VHMaleOrgans,Allen_planum_temporale_R,planum temporale,UBERON:0022268,http://purl.obolibrary.org/obo/UBERON_0022268,Allen_M_Brain
#VHMAllenBrain,#VHMaleOrgans,Allen_temporal_pole_R,temporal pole,UBERON:0002576,http://purl.obolibrary.org/obo/UBERON_0002576,Allen_M_Brain
#VHMAllenBrain,#VHMaleOrgans,Allen_planum_polare_R,planum polare,UBERON:0023861,http://purl.obolibrary.org/obo/UBERON_0023861,Allen_M_Brain
#VHMAllenBrain,#VHMaleOrgans,Allen_occipital_pole_R,occipital pole,UBERON:0002902,http://purl.obolibrary.org/obo/UBERON_0002902,Allen_M_Brain
#VHMAllenBrain,#VHMaleOrgans,Allen_cuneus_R,cuneus cortex,UBERON:0006092,http://purl.obolibrary.org/obo/UBERON_0006092,Allen_M_Brain
#VHMAllenBrain,#VHMaleOrgans,Allen_lingual_gyrus_medial_occipitotemporal_gyrus_R,lingual gyrus,UBERON:0002943,http://purl.obolibrary.org/obo/UBERON_0002943,Allen_M_Brain
#VHMAllenBrain,#VHMaleOrgans,Allen_lateral_occipitotemporal_fusiform_gyrus_occipital_part_R,occipital fusiform gyrus,UBERON:0022364,http://purl.obolibrary.org/obo/UBERON_0022364,Allen_M_Brain
#VHMAllenBrain,#VHMaleOrgans,Allen_inferior_occipital_gyrus_R,inferior occipital gyrus,UBERON:0014608,http://purl.obolibrary.org/obo/UBERON_0014608,Allen_M_Brain
#VHMAllenBrain,#VHMaleOrgans,Allen_superior_occipital_gyrus_R,superior occipital gyrus,UBERON:0002948,http://purl.obolibrary.org/obo/UBERON_0002948,Allen_M_Brain
#VHMAllenBrain,#VHMaleOrgans,Allen_cingulate_gyrus_rostral_anterior_part_R,anterior cingulate gyrus,UBERON:0002756,http://purl.obolibrary.org/obo/UBERON_0002756,Allen_M_Brain
#VHMAllenBrain,#VHMaleOrgans,Allen_cingulate_gyrus_caudal_posterior_part_R,posterior cingulate gyrus,UBERON:0002740,http://purl.obolibrary.org/obo/UBERON_0002740,Allen_M_Brain
#VHMAllenBrain,#VHMaleOrgans,Allen_ingulo_parahippocampal_isthmus_R,isthmus of cingulate gyrus,UBERON:0002738,http://purl.obolibrary.org/obo/UBERON_0002738,Allen_M_Brain
#VHMAllenBrain,#VHMaleOrgans,Allen_subcallosal_gyrus_parolfactory_gyrus_R,subcallosal area,UBERON:0003020,http://purl.obolibrary.org/obo/UBERON_0003020,Allen_M_Brain
#VHMAllenBrain,#VHMaleOrgans,Allen_anterior_parahippocampal_gyrus_R,anterior parahippocampal gyrus,UBERON:0022383,http://purl.obolibrary.org/obo/UBERON_0022383,Allen_M_Brain
#VHMAllenBrain,#VHMaleOrgans,Allen_posterior_parahippocampal_gyrus_R,posterior parahippocampal gyrus,UBERON:0002657,http://purl.obolibrary.org/obo/UBERON_0002657,Allen_M_Brain
#VHMAllenBrain,#VHMaleOrgans,Allen_gyrus_ambiens_R,-,-,-,Allen_M_Brain
#VHMAllenBrain,#VHMaleOrgans,Allen_head_of_hippocampus_R,-,-,-,Allen_M_Brain
#VHMAllenBrain,#VHMaleOrgans,Allen_body_of_hippocampus_R,-,-,-,Allen_M_Brain
#VHMAllenBrain,#VHMaleOrgans,Allen_tail_of_hippocampus_R,-,-,-,Allen_M_Brain
#VHMAllenBrain,#VHMaleOrgans,Allen_long_insular_gyri_R,-,-,-,Allen_M_Brain
#VHMAllenBrain,#VHMaleOrgans,Allen_short_insular_gyri_R,-,-,-,Allen_M_Brain
#VHMAllenBrain,#VHMaleOrgans,Allen_limen_insula_R,-,-,-,Allen_M_Brain
#VHMAllenBrain,#VHMaleOrgans,Allen_pretectal_region_R,-,-,-,Allen_M_Brain
#VHMAllenBrain,#VHMaleOrgans,Allen_red_nucleus_R,red nucleus,UBERON:0001947,http://purl.obolibrary.org/obo/UBERON_0001947,Allen_M_Brain
#VHMAllenBrain,#VHMaleOrgans,Allen_substantia_nigra_R,substantia nigra,UBERON:0002038,http://purl.obolibrary.org/obo/UBERON_0002038,Allen_M_Brain
#VHMAllenBrain,#VHMaleOrgans,Allen_superior_colliculus_R,superior colliculus,UBERON:0001945,http://purl.obolibrary.org/obo/UBERON_0001945,Allen_M_Brain
#VHMAllenBrain,#VHMaleOrgans,Allen_inferior_colliculus_R,inferior colliculus,UBERON:0001946,http://purl.obolibrary.org/obo/UBERON_0001946,Allen_M_Brain
#VHMAllenBrain,#VHMaleOrgans,Allen_cerebral_peduncle_crus_cerebri_R,cerebral peduncle,UBERON:0002623,http://purl.obolibrary.org/obo/UBERON_0002623,Allen_M_Brain
#VHMAllenBrain,#VHMaleOrgans,Allen_superior_cerebellar_peduncle_brachium_conjunctivum_R,-,-,-,Allen_M_Brain
#VHMAllenBrain,#VHMaleOrgans,Allen_cerebral_aqueduct_R,-,-,-,Allen_M_Brain
#VHMAllenBrain,#VHMaleOrgans,Allen_paravermis_of_cerebellum_R,-,-,-,Allen_M_Brain
#VHMAllenBrain,#VHMaleOrgans,Allen_lateral_hemisphere_of_cerebellum_R,-,-,-,Allen_M_Brain
#VHMAllenBrain,#VHMaleOrgans,Allen_basilar_part_of_pons_R,pontine nuclear group,UBERON:0002151,http://purl.obolibrary.org/obo/UBERON_0002151,Allen_M_Brain
#VHMAllenBrain,#VHMaleOrgans,Allen_pontine_tegmentum_R,pontine tegmentum,UBERON:0003023,UBERON:0003023,Allen_M_Brain
#VHMAllenBrain,#VHMaleOrgans,Allen_pyramidal_part_of_medulla_oblongata_R,-,-,-,Allen_M_Brain
#VHMAllenBrain,#VHMaleOrgans,Allen_tegmentum_of_medulla_oblongata_R,-,-,-,Allen_M_Brain
#VHMAllenBrain,#VHMaleOrgans,Allen_inferior_olive_R,-,-,-,Allen_M_Brain
#VHMAllenBrain,#VHMaleOrgans,Allen_inferior_cerebellar_peduncle_R,-,-,-,Allen_M_Brain
#VHMAllenBrain,#VHMaleOrgans,Allen_middle_cerebellar_peduncle_R,-,-,-,Allen_M_Brain
#VHMAllenBrain,#VHMaleOrgans,Allen_fourth_ventricle_R,fourth ventricle,UBERON:0002422,http://purl.obolibrary.org/obo/UBERON_0002422,Allen_M_Brain
#VHMAllenBrain,#VHMaleOrgans,Allen_central_canal_of_medulla_oblongata_R,-,-,-,Allen_M_Brain
#VHMAllenBrain,#VHMaleOrgans,Allen_midline_nuclear_complex_R,-,-,-,Allen_M_Brain
#VHMAllenBrain,#VHMaleOrgans,Allen_lateral_olfactory_gyrus_R,-,-,-,Allen_M_Brain
#VHMAllenBrain,#VHMaleOrgans,Allen_parietal_operculum_R,parietal operculum,UBERON:0002911,http://purl.obolibrary.org/obo/UBERON_0002911,Allen_M_Brain
#VHMAllenBrain,#VHMaleOrgans,Allen_optic_radiation_R,optic radiation,UBERON:0022264,http://purl.obolibrary.org/obo/UBERON_0022264,Allen_M_Brain
#VHMAllenBrain,#VHMaleOrgans,Allen_posteroventral_putamen_R,-,-,-,Allen_M_Brain
#VHMAllenBrain,#VHMaleOrgans,Allen_atrium_of_lateral_ventricle_R,-,-,-,Allen_M_Brain
#VHMAllenBrain,#VHMaleOrgans,Allen_paracingulate_gyrus_R,-,-,-,Allen_M_Brain
#VHMAllenBrain,#VHMaleOrgans,Allen_rostral_gyrus_R,-,-,-,Allen_M_Brain
#VHMAllenBrain,#VHMaleOrgans,Allen_frontomarginal_gyrus_R,-,-,-,Allen_M_Brain
#VHMAllenBrain,#VHMaleOrgans,Allen_frontal_pole_R,-,-,-,Allen_M_Brain
#VHMAllenBrain,#VHMaleOrgans,Allen_perirhinal_gyrus_rostral_part_of_FuGt_R,-,-,-,Allen_M_Brain
#VHMAllenBrain,#VHMaleOrgans,Allen_hypothalamus_L,hypothalamus,UBERON:0001898,http://purl.obolibrary.org/obo/UBERON_0001898,Allen_M_Brain
#VHMAllenBrain,#VHMaleOrgans,Allen_hypothalamus_R,hypothalamus,UBERON:0001898,http://purl.obolibrary.org/obo/UBERON_0001898,Allen_M_Brain
#VHMAllenBrain,#VHMaleOrgans,Allen_subthalamic_nucleus_R,-,-,-,Allen_M_Brain
#VHMAllenBrain,#VHMaleOrgans,Allen_mammillary_region_of_HTH_R,-,-,-,Allen_M_Brain
#VHMAllenBrain,#VHMaleOrgans,Allen_midbrain_tegmentum_R,-,-,-,Allen_M_Brain
#VHMAllenBrain,#VHMaleOrgans,Allen_tuberal_region_of_HTH_R,-,-,-,Allen_M_Brain
#VHMAllenBrain,#VHMaleOrgans,Allen_preoptic_region_of_HTH_R,-,-,-,Allen_M_Brain
#VHMAllenBrain,#VHMaleOrgans,Allen_midbrain_tegmentum_L,-,-,-,Allen_M_Brain
#VHMAllenBrain,#VHMaleOrgans,Allen_red_nucleus_L,red nucleus,UBERON:0001947,http://purl.obolibrary.org/obo/UBERON_0001947,Allen_M_Brain
#VHMAllenBrain,#VHMaleOrgans,Allen_inferior_colliculus_L,inferior colliculus,UBERON:0001946,http://purl.obolibrary.org/obo/UBERON_0001946,Allen_M_Brain
#VHMAllenBrain,#VHMaleOrgans,Allen_mammillary_region_of_HTH_L,-,-,-,Allen_M_Brain
#VHMAllenBrain,#VHMaleOrgans,Allen_subthalamic_nucleus_L,-,-,-,Allen_M_Brain
#VHMBrain,#VHMaleOrgans,VH_M_optic_chiasm,optic chiasma,UBERON:0000959,http://purl.obolibrary.org/obo/UBERON_0000959,Allen_M_Brain
-,#VHMaleOrgans,VH_M_nerves_of_eye,-,-,-,VH_M_United
-,-,VH_M_nerves_of_eye_L,-,-,-,-
#VHMNervesEye,#VHMaleOrgans,VH_M_dura_mater_left,dura mater,UBERON:0002363,http://purl.obolibrary.org/obo/UBERON_0002363,VH_M_Nerves_Eye
#VHMNervesEye,#VHMaleOrgans,VH_M_left_optic_nerve,Left optic nerve,FMA:50878,http://purl.obolibrary.org/obo/FMA_50878,VH_M_Nerves_Eye
-,-,VH_M_nerves_of_eye_R,-,-,-,-
#VHMNervesEye,#VHMaleOrgans,VH_M_right_optic_nerve,Right optic nerve,FMA:50875,http://purl.obolibrary.org/obo/FMA_50875,VH_M_Nerves_Eye
#VHMNervesEye,#VHMaleOrgans,VH_M_dura_mater_right,dura mater,UBERON:0002363,http://purl.obolibrary.org/obo/UBERON_0002363,VH_M_Nerves_Eye
-,#VHMaleOrgans,VH_M_eyes,-,-,-,VH_M_United
#VHMLeftEye,#VHMaleOrgans,VH_M_eye_L,left eye,UBERON:0004548,http://purl.obolibrary.org/obo/UBERON_0004548,VH_M_Eye_L
#VHMLeftEye,#VHMaleOrgans,VH_M_bulbar_conjunctiva_L,Left bulbar conjunctiva,FMA:59029,http://purl.obolibrary.org/obo/FMA_59029,VH_M_Eye_L
-,-,VH_M_palpebral_conjunctiva_L,-,-,-,-
#VHMLeftEye,#VHMaleOrgans,VH_M_palpebral_conjunctiva_of_upper_eyelid_L,Palpebral conjunctiva of left upper eyelid,FMA:223078,http://purl.obolibrary.org/obo/FMA_223078,VH_M_Eye_L
#VHMLeftEye,#VHMaleOrgans,VH_M_palpebral_conjunctiva_of_lower_eyelid_L,Palpebral conjunctiva of left lower eyelid,FMA:223075,http://purl.obolibrary.org/obo/FMA_223075,VH_M_Eye_L
#VHMLeftEye,#VHMaleOrgans,VH_M_ora_serrata_of_retina_L,Left ora serrata,FMA:58602,http://purl.obolibrary.org/obo/FMA_58602,VH_M_Eye_L
#VHMLeftEye,#VHMaleOrgans,VH_M_corneo_scleral_junction_L,Left corneoscleral junction,FMA:58344,http://purl.obolibrary.org/obo/FMA_58344,VH_M_Eye_L
#VHMLeftEye,#VHMaleOrgans,VH_M_pupil_L,left pupil,UBERON:0010223,http://purl.obolibrary.org/obo/UBERON_0010223,VH_M_Eye_L
#VHMLeftEye,#VHMaleOrgans,VH_M_cornea_L,Left cornea,FMA:58240,http://purl.obolibrary.org/obo/FMA_58240,VH_M_Eye_L
#VHMLeftEye,#VHMaleOrgans,VH_M_ciliary_body_L,Left ciliary body,FMA:58297,http://purl.obolibrary.org/obo/FMA_58297,VH_M_Eye_L
#VHMLeftEye,#VHMaleOrgans,VH_M_ciliary_muscle_L,Left ciliary muscle,FMA:49153,http://purl.obolibrary.org/obo/FMA_49153,VH_M_Eye_L
#VHMLeftEye,#VHMaleOrgans,VH_M_trabecular_meshwork_L,eye trabecular meshwork,UBERON:0005969,http://purl.obolibrary.org/obo/UBERON_0005969,VH_M_Eye_L
#VHMLeftEye,#VHMaleOrgans,VH_M_aqueous_humor_L,Aqueous humor of left eyeball,FMA:58821,http://purl.obolibrary.org/obo/FMA_58821,VH_M_Eye_L
#VHMLeftEye,#VHMaleOrgans,VH_M_schlemms_canal_L,Left scleral venous sinus,FMA:51875,http://purl.obolibrary.org/obo/FMA_51875,VH_M_Eye_L
#VHMLeftEye,#VHMaleOrgans,VH_M_optic_choroid_L,Left choroid,FMA:58300,http://purl.obolibrary.org/obo/FMA_58300,VH_M_Eye_L
#VHMLeftEye,#VHMaleOrgans,VH_M_iris_L,Left iris,FMA:58237,http://purl.obolibrary.org/obo/FMA_58237,VH_M_Eye_L
#VHMLeftEye,#VHMaleOrgans,VH_M_lens_L,Left lens,FMA:58243,http://purl.obolibrary.org/obo/FMA_58243,VH_M_Eye_L
#VHMLeftEye,#VHMaleOrgans,VH_M_vitreous_humor_L,Humor of left vitreous body,FMA:261238,http://purl.obolibrary.org/obo/FMA_261238,VH_M_Eye_L
#VHMLeftEye,#VHMaleOrgans,VH_M_suspensory_ligament_of_lens_L,Suspensory ligament of left lens,FMA:58840,http://purl.obolibrary.org/obo/FMA_58840,VH_M_Eye_L
#VHMLeftEye,#VHMaleOrgans,VH_M_ciliary_processes_L,ciliary processes,UBERON:0010427,http://purl.obolibrary.org/obo/UBERON_0010427,VH_M_Eye_L
#VHMLeftEye,#VHMaleOrgans,VH_M_retina_L,Left retina,FMA:58303,http://purl.obolibrary.org/obo/FMA_58303,VH_M_Eye_L
#VHMLeftEye,#VHMaleOrgans,VH_M_fovea_L,Left fovea centralis,FMA:58663,http://purl.obolibrary.org/obo/FMA_58663,VH_M_Eye_L
#VHMLeftEye,#VHMaleOrgans,VH_M_macula_lutea_L,Left macula lutea,FMA:58639,http://purl.obolibrary.org/obo/FMA_58639,VH_M_Eye_L
#VHMLeftEye,#VHMaleOrgans,VH_M_optic_disc_L,Left optic disc,FMA:58636,http://purl.obolibrary.org/obo/FMA_58636,VH_M_Eye_L
#VHMLeftEye,#VHMaleOrgans,VH_M_sclera_L,Left sclera,FMA:58272,http://purl.obolibrary.org/obo/FMA_58272,VH_M_Eye_L
#VHMRightEye,#VHMaleOrgans,VH_M_eye_R,right eye,UBERON:0004549,http://purl.obolibrary.org/obo/UBERON_0004549,VH_M_Eye_R
-,-,VH_M_palpebral_conjunctiva_R,-,-,-,-
#VHMRightEye,#VHMaleOrgans,VH_M_palpebral_conjunctiva_of_upper_eyelid_R,Palpebral conjunctiva of right upper eyelid,FMA:223076,http://purl.obolibrary.org/obo/FMA_223076,VH_M_Eye_R
#VHMRightEye,#VHMaleOrgans,VH_M_palpebral_conjunctiva_of_lower_eyelid_R,Palpebral conjunctiva of right lower eyelid,FMA:223074,http://purl.obolibrary.org/obo/FMA_223074,VH_M_Eye_R
#VHMRightEye,#VHMaleOrgans,VH_M_bulbar_conjunctiva_R,Right bulbar conjunctiva,FMA:59028,http://purl.obolibrary.org/obo/FMA_59028,VH_M_Eye_R
#VHMRightEye,#VHMaleOrgans,VH_M_sclera_R,Right sclera,FMA:58271,http://purl.obolibrary.org/obo/FMA_58271,VH_M_Eye_R
#VHMRightEye,#VHMaleOrgans,VH_M_iris_R,Right iris,FMA:58236,http://purl.obolibrary.org/obo/FMA_58236,VH_M_Eye_R
#VHMRightEye,#VHMaleOrgans,VH_M_schlemms_canal_R,Right scleral venous sinus,FMA:51874,http://purl.obolibrary.org/obo/FMA_51874,VH_M_Eye_R
#VHMRightEye,#VHMaleOrgans,VH_M_trabecular_meshwork_R,eye trabecular meshwork,UBERON:0005969,http://purl.obolibrary.org/obo/UBERON_0005969,VH_M_Eye_R
#VHMRightEye,#VHMaleOrgans,VH_M_optic_choroid_R,Right choroid,FMA:58299,http://purl.obolibrary.org/obo/FMA_58299,VH_M_Eye_R
#VHMRightEye,#VHMaleOrgans,VH_M_ciliary_body_R,Right ciliary body,FMA:58296,http://purl.obolibrary.org/obo/FMA_58296,VH_M_Eye_R
#VHMRightEye,#VHMaleOrgans,VH_M_ciliary_muscle_R,Right ciliary muscle,FMA:49152,http://purl.obolibrary.org/obo/FMA_49152,VH_M_Eye_R
#VHMRightEye,#VHMaleOrgans,VH_M_aqueous_humor_R,Aqueous humor of right eyeball,FMA:58820,http://purl.obolibrary.org/obo/FMA_58820,VH_M_Eye_R
#VHMRightEye,#VHMaleOrgans,VH_M_cornea_R,Right cornea,FMA:58239,http://purl.obolibrary.org/obo/FMA_58239,VH_M_Eye_R
#VHMRightEye,#VHMaleOrgans,VH_M_lens_R,Right lens,FMA:58242,http://purl.obolibrary.org/obo/FMA_58242,VH_M_Eye_R
#VHMRightEye,#VHMaleOrgans,VH_M_pupil_R,right pupil,UBERON:0010224,http://purl.obolibrary.org/obo/UBERON_0010224,VH_M_Eye_R
#VHMRightEye,#VHMaleOrgans,VH_M_corneo_scleral_junction_R,Right corneoscleral junction,FMA:58343,http://purl.obolibrary.org/obo/FMA_58343,VH_M_Eye_R
#VHMRightEye,#VHMaleOrgans,VH_M_ora_serrata_of_retina_R,Right ora serrata,FMA:58601,http://purl.obolibrary.org/obo/FMA_58601,VH_M_Eye_R
#VHMRightEye,#VHMaleOrgans,VH_M_suspensory_ligament_of_lens_R,Suspensory ligament of right lens,FMA:58839,http://purl.obolibrary.org/obo/FMA_58839,VH_M_Eye_R
#VHMRightEye,#VHMaleOrgans,VH_M_ciliary_processes_R,ciliary processes,UBERON:0010427,http://purl.obolibrary.org/obo/UBERON_0010427,VH_M_Eye_R
#VHMRightEye,#VHMaleOrgans,VH_M_retina_R,Right retina,FMA:58302,http://purl.obolibrary.org/obo/FMA_58302,VH_M_Eye_R
#VHMRightEye,#VHMaleOrgans,VH_M_fovea_R,Right fovea centralis,FMA:58661,http://purl.obolibrary.org/obo/FMA_58661,VH_M_Eye_R
#VHMRightEye,#VHMaleOrgans,VH_M_macula_lutea_R,Right macula lutea,FMA:58638,http://purl.obolibrary.org/obo/FMA_58638,VH_M_Eye_R
#VHMRightEye,#VHMaleOrgans,VH_M_optic_disc_R,Right optic disc,FMA:58635,http://purl.obolibrary.org/obo/FMA_58635,VH_M_Eye_R
#VHMRightEye,#VHMaleOrgans,VH_M_vitreous_humor_R,Humor of right vitreous body,FMA:261236,http://purl.obolibrary.org/obo/FMA_261236,VH_M_Eye_R
-,#VHMaleOrgans,VH_M_muscular_system,muscle organ,UBERON:0001630,http://purl.obolibrary.org/obo/UBERON_0001630,VH_M_Eye_R
-,#VHMaleOrgans,VH_M_muscles_of_eye,eye muscle,UBERON:0004277,http://purl.obolibrary.org/obo/UBERON_0004277,VH_M_United
#VHMMusclesLeftEye,#VHMaleOrgans,VH_M_ocular_muscles_L,Ocular muscle,FMA:49149,http://purl.obolibrary.org/obo/FMA_49149,VH_M_Muscles_Eye_L
#VHMMusclesLeftEye,#VHMaleOrgans,VH_M_superior_oblique_extraocular_muscle_L,Left superior oblique,FMA:49053,http://purl.obolibrary.org/obo/FMA_49053,VH_M_Muscles_Eye_L
#VHMMusclesLeftEye,#VHMaleOrgans,VH_M_lateral_rectus_extraocular_muscle_L,Left lateral rectus,FMA:49055,http://purl.obolibrary.org/obo/FMA_49055,VH_M_Muscles_Eye_L
#VHMMusclesLeftEye,#VHMaleOrgans,VH_M_inferior_oblique_extraocular_muscle_L,Left inferior oblique,FMA:49051,http://purl.obolibrary.org/obo/FMA_49051,VH_M_Muscles_Eye_L
#VHMMusclesLeftEye,#VHMaleOrgans,VH_M_inferior_rectus_extraocular_muscle_L,Left inferior rectus,FMA:49047,http://purl.obolibrary.org/obo/FMA_49047,VH_M_Muscles_Eye_L
#VHMMusclesLeftEye,#VHMaleOrgans,VH_M_superior_rectus_extraocular_muscle_L,Left superior rectus,FMA:49045,http://purl.obolibrary.org/obo/FMA_49045,VH_M_Muscles_Eye_L
#VHMMusclesLeftEye,#VHMaleOrgans,VH_M_levator_palpebrae_superioris_L,Left levator palpebrae superioris,FMA:49049,http://purl.obolibrary.org/obo/FMA_49049,VH_M_Muscles_Eye_L
#VHMMusclesLeftEye,#VHMaleOrgans,VH_M_medial_rectus_extraocular_muscle_L,Left medial rectus,FMA:49057,http://purl.obolibrary.org/obo/FMA_49057,VH_M_Muscles_Eye_L
-,#VHMaleOrgans,VH_M_ocular_muscles_R,-,-,-,VH_M_Muscles_Eye_R
#VHMMusclesRightEye,#VHMaleOrgans,VH_M_medial_rectus_extraocular_muscle_R,Right medial rectus,FMA:49056,http://purl.obolibrary.org/obo/FMA_49056,VH_M_Muscles_Eye_R
#VHMMusclesRightEye,#VHMaleOrgans,VH_M_levator_palpebrae_superioris_R,Right levator palpebrae superioris,FMA:49048,http://purl.obolibrary.org/obo/FMA_49048,VH_M_Muscles_Eye_R
#VHMMusclesRightEye,#VHMaleOrgans,VH_M_superior_rectus_extraocular_muscle_R,Right superior rectus,FMA:49044,http://purl.obolibrary.org/obo/FMA_49044,VH_M_Muscles_Eye_R
#VHMMusclesRightEye,#VHMaleOrgans,VH_M_inferior_rectus_extraocular_muscle_R,Right inferior rectus,FMA:49046,http://purl.obolibrary.org/obo/FMA_49046,VH_M_Muscles_Eye_R
#VHMMusclesRightEye,#VHMaleOrgans,VH_M_inferior_oblique_extraocular_muscle_R,Right inferior oblique,FMA:49050,http://purl.obolibrary.org/obo/FMA_49050,VH_M_Muscles_Eye_R
#VHMMusclesRightEye,#VHMaleOrgans,VH_M_lateral_rectus_extraocular_muscle_R,Right lateral rectus,FMA:49054,http://purl.obolibrary.org/obo/FMA_49054,VH_M_Muscles_Eye_R
#VHMMusclesRightEye,#VHMaleOrgans,VH_M_superior_oblique_extraocular_muscle_R,Right superior oblique,FMA:49052,http://purl.obolibrary.org/obo/FMA_49052,VH_M_Muscles_Eye_R
-,#VHMaleOrgans,VH_M_muscles_of_knee,-,-,-,VH_M_United
-,-,VH_M_muscles_of_knee_L,-,-,-,-
#VHMMusclesLeftKnee,#VHMaleOrgans,VH_M_rectus_femoris_L,Left rectus femoris,FMA:38929,http://purl.obolibrary.org/obo/FMA_38929,VH_M_Muscles_Knee_L
#VHMMusclesLeftKnee,#VHMaleOrgans,VH_M_tendon_of_quadriceps_femoris_L,Tendon of left quadriceps femoris,FMA:46902,http://purl.obolibrary.org/obo/FMA_46902,VH_M_Muscles_Knee_L
-,-,VH_M_muscles_of_knee_R,-,-,-,-
#VHMMusclesRightKnee,#VHMaleOrgans,VH_M_rectus_femoris_R,Right rectus femoris,FMA:38928,http://purl.obolibrary.org/obo/FMA_38928,VH_M_Muscles_Knee_R
#VHMMusclesRightKnee,#VHMaleOrgans,VH_M_tendon_of_quadriceps_femoris_R,Tendon of right quadriceps femoris,FMA:46901,http://purl.obolibrary.org/obo/FMA_46901,VH_M_Muscles_Knee_R
#VHMLung,#VHMaleOrgans,VH_M_muscles_of_larynx,Muscle of larynx,FMA:46562,http://purl.org/sig/ont/fma/fma46562,VH_M_Lung
#VHMLung,#VHMaleOrgans,VH_M_thyroepiglottideus,thyroepiglotticus muscle,UBERON:0010927,http://purl.obolibrary.org/obo/UBERON_0010927,VH_M_Lung
